2023-06-05 11:42:07.480323,0.23,0.38
2023-06-05 11:42:07.530922,0.28,0.37
2023-06-05 11:42:07.581474,0.28,0.38
2023-06-05 11:42:07.631562,0.28,0.37
2023-06-05 11:42:07.680894,0.29,0.38
2023-06-05 11:42:07.731024,0.29,0.38
2023-06-05 11:42:07.781646,0.29,0.37
2023-06-05 11:42:07.831518,0.29,0.37
2023-06-05 11:42:07.881394,0.18,0.42
2023-06-05 11:42:07.930751,0.19,0.47
2023-06-05 11:42:07.979663,0.19,0.47
2023-06-05 11:42:08.027853,0.19,0.51
2023-06-05 11:42:08.080405,0.19,0.51
2023-06-05 11:42:08.128689,0.18,0.51
2023-06-05 11:42:08.164483,0.2,0.56
2023-06-05 11:42:08.231358,0.19,0.54
2023-06-05 11:42:08.281789,0.19,0.54
2023-06-05 11:42:08.331916,0.16,0.55
2023-06-05 11:42:08.380864,0.16,0.55
2023-06-05 11:42:08.431351,0.19,0.5
